State,Date,Address,Description,Type,Latitude,Longitude,Number
TX,12/5/12,"Kroger Co., Spring, TX 77379",Grocery store worker died from injuries after tripping and falling from loose flooring.,Fatality,30.040098,-95.486744,1
GA,12/5/12,"Lassetter Propane LLC, Dawsonville, GA 30534",Employee succumbed to injuries sustained from a fatal burn.,Fatality,34.4212052,-84.1190804,1
TX,12/4/12,"Endeavor Energy Resources LP, Stanton, TX 79782",Employee electrocuted while installing a power line from a bucket.,Fatality,32.1292891,-101.7884642,1
PR,12/4/12,"Primera Iglesia Bautista de Juncos Inc., Juncos, PR 00777",Worker died from second- and third-degree burn injuries sustained when his clothes caught fire while working in a kitchen.,Fatality,18.2342465,-65.9155215,1
IA,12/4/12,"TSL Transportation Inc., Newton, IA 50208",Two workers were checking a container seal ID when they were struck by a semi-truck. Both workers were hospitalized and one died as a result of his injuries.,Fatality,41.7033177,-93.0573533,1
IL,12/3/12,"Al Cook Electric, MaComb, IL 61455",Employee died after falling off a ladder while installing electrical power lines.,Fatality,40.4592076,-90.6717971,1
NY,12/2/12,"Jack Cooper Transportation Company, Bethpage, NY 11714",Employee died after falling from the second level of a vehicle transport trailer.,Fatality,40.7442664,-73.4820687,1
IL,12/2/12,"Santa Fe Fire Protection District, Bartelso, IL 62218",Firefighter struck and killed by fire truck while trying to contain fire.,Fatality,38.5364382,-89.4664739,1
TN,11/30/12,"Berry Brothers Sawmill Inc., Cypress Inn, TN 38452",Worker died when a fan blade from a chipper struck him.,Fatality,35.0120284,-87.8166954,1
IL,11/30/12,"City of Chicago - Police Department - 3rd District, Chicago, IL 60637",Three police officers were hospitalized following a motor vehicle crash that occurred as they were responding to a robbery.,Catastrophe,41.7805099,-87.603826,1
TX,11/30/12,"Mac Haik Used Car, Houston, TX 77024",Employee died after being shot by another employee.,Fatality,29.7726138,-95.514493,1
TN,11/30/12,"Rangel's Workforce Inc., LaFollette, TN 37849",Worker died after falling 16 feet from a roof while installing plywood.,Fatality,36.0603038,-84.0273168,1
NY,11/30/12,"Specialized Trucking Inc., Pearl River, NY 10965",Employee died after being crushed by a heavy computer unit that tipped over while being transferred between two trucks.,Fatality,41.0598251,-74.0123851,1
IN,11/30/12,"TJ Lambercht, Delphi, IN 46923",Employee died after s trench caved in on him.,Fatality,40.5875371,-86.6750059,1
WA,11/30/12,"Unique Roofing Concepts Company, Redmond, WA 98053",Worker died after falling 35 feet from a roof.,Fatality,47.6739881,-122.121512,1
AR,11/29/12,"Co-Am Enterprise LLC, Hope, AR 71857",Worker was crushed and killed by cattle while directing them through an alley way.,Fatality,33.7950246,-93.3792057,1
FL,11/28/12,"Duval Glass & Mirror Inc., Jacksonville, FL 32211",Worker died after falling 25 feet while performing window maintenance.,Fatality,30.3378989,-81.5925427,1
NJ,11/28/12,"GardenState Tree & Lawn LLC, Colts Neck, NJ 07722",Employee was crushed to death when a tree he was clearing fell onto him.,Fatality,40.2876108,-74.1723652,1
NV,11/28/12,"Highway Technologies Inc., Las Vegas, NV 89115",Worker died after a stack of metal guardrails he was loading on a truck fell on him.,Fatality,36.3193563,-115.0228736,1
IN,11/28/12,"Tipton County Highway Department, East Union, IN 46031",Worker died after his dump truck collided with a semi-truck in an intersection.,Fatality,40.7697024,-96.1824446,1
UT,11/27/12,"Diamond S Company, Saratoga Springs, UT 84043",Worker died after being caught in asphalt pulverizing machine.,Fatality,40.3301898,-111.9044877,1
KY,11/27/12,"Twin States Utilities Inc., Henderson, KY 42420",Worker died after being pinned between a trailer and a truck while working on the highway.,Fatality,37.8361538,-87.5900134,1
IL,11/26/12,"Illinois State Police - District 18, Litchfield, IL 62056",Police officer killed after being hit by a passing vehicle.,Fatality,39.1753256,-89.6542579,1
AK,11/24/12,"AKDOT&PF, Girdwood, AK 99587",Worker died after being struck by a vehicle while assisting another vehicle on the shoulder of a highway.,Fatality,60.9548067,-148.8741495,1
IL,11/24/12,"Somer Township - Highway Commission, Urbana, IL 61802",Worker died from exposure to carbon monoxide while repairing his equipment's engine.,Fatality,40.1105875,-88.2072697,1
NY,11/21/12,"Eastport Bible Church, Eastport, NY 11941",Worker died after falling 9 feet from a garage roof while installing asphalt shingle.,Fatality,40.825498,-72.721733,1
FL,11/21/12,"Suncoast Environmental Services Inc., Englewood, FL 34208",Employee died from an infection sustained after he slipped and fell onto debris at work.,Fatality,27.5004431,-82.5077593,1
NC,11/20/12,"J.F. Wilkerson Contracting Company Inc., Raleigh, NC 27606",Worker died after becoming entrapped in a trench.,Fatality,35.7418297,-78.713608,1
FL,11/20/12,"Landmark Roofing Inc., Miami, FL 32025",Worker died after falling from a residential roof while conducting roofing operations.,Fatality,30.111156,-82.5834947,1
CA,11/20/12,"Porterville Unified School District Porterville, CA 93257",Sixteen workers were hospitalized following a refrigerant leak.,Catastrophe,36.0768371,-119.0306772,1
MI,11/19/12,"Beacon Exteriors Inc., Brownstown Twp, MI 48173",Worker was electrocuted after a metal ladder contacted power lines.,Fatality,42.0708162,-83.2465794,1
NC,11/19/12,"Precision Lawn Care and Landscaping Inc., Williamston, NC 27892",Worker was struck and killed by a tractor trailer while mowing grass along the highway.,Fatality,35.8546039,-77.0555114,1
PA,11/18/12,"Habitat for Humanity of Greater Pittsburgh, Pittsburgh, PA 15221",Employee died after falling 10 feet while cleaning on an elevated surface.,Fatality,40.4368825,-79.8576828,1
NM,11/17/12,"Closed Loop Systems, Riverside, NM 88210",Worker killed after being pinned between two loading bins.,Fatality,32.83829,-104.4097593,1
MD,11/16/12,"Jose Ochoa-Rodriguez, Wheaton, MD 20904",Worker died after falling 50 feet from a tree.,Fatality,39.0533891,-76.9758274,1
OR,11/15/12,"James A Graf Trucking Inc., Winston, OR 97496",Worker killed when his truck went over an embankment.,Fatality,43.1223383,-123.4125723,1
WA,11/14/12,"William A Severyns Insurance, Renton, WA 98057",Worker sitting at a desk died when struck by car that crashed through an office building wall.,Fatality,47.4942738,-122.2081419,1
FL,11/13/12,"Barnett Management, West Palm Beach, FL 33409",Employee died after falling into a canal and drowning.,Fatality,26.7152999,-80.1037721,1
IA,11/13/12,"Bisom Trucking, Des Moines, IA 50309",Worker died from injuries sustained after falling off a semi-trailer while unloading rebar.,Fatality,41.5816456,-93.6243133,1
MI,11/13/12,"Forever Green Tree Solutions LLC, Parma, MI 49269",Worker killed after being crushed between a truck's bed and frame while making repairs.,Fatality,42.2583711,-84.5996885,1
ID,11/13/12,"Thomas Market Inc., Malad City, ID 83252",Employee died from injuries after falling off a loading dock  striking his head and being run over by a vehicle.,Fatality,42.1915872,-112.2507986,1
NC,11/12/12,"Ismael Pacheco dba Ismael Pacheco, Ayden, NC 28513",Worker was run over and killed by a truck while working in a potato field.,Fatality,35.4726626,-77.4155203,1
NC,11/11/12,"NC Department of Transportation, Hatteras, NC 27943",Truck driver died when he was hit by another truck.,Fatality,35.2194549,-75.6903492,1
IN,11/11/12,"Washington Township Fire Department, Fort Wayne, IN 46808",Worker died after being ejected from tanker truck when it hit a utility pole.,Fatality,41.1612811,-85.1677829,1
IA,11/10/12,"Nelson Engineering Construction Inc., Sioux City, IA 51106",Worker performing hoisting and lifting operations at a construction site died when the hoisting strap failed causing the load to fall on him.,Fatality,42.4644043,-96.333242,1
LA,11/10/12,"US Postal Service, Lockport, LA 70374",Worker was crushed and killed after another vehicle crashed into his postal vehicle.,Fatality,29.6460467,-90.5403635,1
NY,11/9/12,"Sovay Iron Works Inc., Oswego, NY 13209",Employee died after falling 40 feet while installing metal decking.,Fatality,43.0775218,-76.2421185,1
CA,11/8/12,"T&T Trucking Inc., Trona, CA 93562",Worker killed after being crushed between two tractors.,Fatality,35.7627371,-117.37309,1
AL,11/7/12,"Anniston Army Depot, Anniston, AL 36201",Employee died from injuries sustained from being struck in the abdomen by the steering wheel after his forklift hit a concrete-filled pole during operations.,Fatality,33.6598257,-85.8316318,1
OK,11/7/12,"Georgia Pacific, Muskogee, OK 74403",Worker was electrocuted while changing a light bulb in a high bay.,Fatality,35.7478769,-95.3696909,1
CA,11/7/12,"Pauletich Electric and Communications, Madera, CA 93636",Worker was struck by a vehicle while performing construction work.,Fatality,36.992005,-119.8583772,1
WI,11/7/12,"Wick Buildings LLC, Mazomanie, WI 53560",Employee crushed by materials used to support building structures.,Fatality,43.1766586,-89.7948452,1
FL,11/6/12,"APAC-Southeast Inc., Naples, FL 34117",Employee died from hydrogen sulfide exposure.,Fatality,26.1937437,-81.5377013,1
NY,11/6/12,"Patriot Tree Service, Saint James, NY 11780",Employee died after being struck by a tree limb while trimming a tree.,Fatality,40.9026612,-73.1703628,1
NJ,11/6/12,"RG Landscaping & Tree Service, East Brunswick, NJ 08816",Worker was struck and killed by a tree during tree trimming operations.,Fatality,40.4316955,-74.4049778,1
CA,11/5/12,"Acker and Guerrero Roofing Company, Oakland, CA 94601",Worker died after falling from a roof and landing on his head.,Fatality,37.7729273,-122.2143323,1
ME,11/2/12,"American Concrete Industries Inc., Auburn, ME 04210",Employee was fatally crushed by a concrete barrier that fell on him.,Fatality,44.0978509,-70.2311655,1
IL,11/2/12,"City of Chicago - Fire Department Engine Company 123, Chicago, IL 60621",Fire fighter died after a house's roof collapsed trapping him inside.,Fatality,41.8486162,-87.7049263,1
NJ,11/2/12,"eCullet Inc., Camden, NJ 08104",Worker at glass recycling plant died after being caught in a conveyor.,Fatality,39.9175385,-75.1136721,1
CA,11/2/12,"Noriega Equipment,Portola, CA 96122",Worker operating an excavator to clean out the bottom of a lake drowned after the excavator tipped over into the lake.,Fatality,39.8104567,-120.4691034,1
NJ,11/2/12,"Sajoma Fried Chicken, New Brunswick, NJ 08901",Employeed died from carbon monoxide exposure.,Fatality,40.4862157,-74.4518188,1
UT,11/1/12,"Roswell Commerical Roofing Inc., Salt Lake City, UT 84104",Worker died after falling 25 feet through skylight to concrete surface.,Fatality,40.7434064,-111.9880199,1
ND,11/1/12,"Western Oilfields Supply Company, Dickinson, ND 58601",Employee died after being crushed by work vehicle.,Fatality,46.8791756,-102.7896242,1
TX,10/31/12,"Bar G Feedyard, Summerfield, TX 79085",Worker repairing a tire from a front-end loader was killed when the tire's locking ring struck him.,Fatality,34.7381201,-102.5071524,1
FL,10/31/12,"Commercial Jet Inc., Miami, FL 33166",Three employees were hospitalized after falling from an aircraft while using a forklift to unload parts.,Catastrophe,25.8235041,-80.3101684,1
MD,10/31/12,"WD Olsen Tree Care, Annapolis, MD 21409",Worker helping to clear fallen trees after hurricane was killed when a tree fell on him.,Fatality,39.0125103,-76.4447397,1
MD,10/27/12,"P.K. Installs, Landover, MD 20785",Worker installing tyvec paper on single family home died after falling from 32-foot extension ladder.,Fatality,38.9140455,-76.8778612,1
MN,10/27/12,"Valley View Electric Inc., Buffalo Lake, MN 55314",Worker died after falling 60 feet while working on auger motor on outside of grain elevator.,Fatality,44.7371841,-94.6169333,1
TX,10/27/12,"Williams Brothers Construction Co. Inc., Conroe, TX 77303",Worker setting up a temporary traffic control zone died after being struck by vehicle.,Fatality,30.3827302,-95.3834854,1
AL,10/26/12,"Southeast Culvert Inc., Cleveland, AL 35049",Employee died from injuries sustained after being struck by falling industrial pipes that were being unloaded.,Fatality,33.9909316,-86.5774905,1
AR,10/26/12,"Three Corners LLC, Fort Smith, AR 72903",Employee died after being electrocuted when aluminum ladder contacted power line.,Fatality,35.3447622,-94.3667907,1
OR,10/25/12,"Fairway Construction LLC, Hillsboro, OR 97123",Worker installing new siding on house died when he fell approximately 15 feet from ladder.,Fatality,45.5228939,-122.989827,1
IN,10/25/12,"Marriot TownPlace Suites, Lafayette, IN 47905",Worker at a hotel died after falling three stories from attic rafters to the ground.,Fatality,40.4167022,-86.8752869,1
NJ,10/25/12,"Tower Maintenance Corp., Edison, NJ 08818",Employee died after falling from an electrical tower.,Fatality,40.5264241,-74.3869822,1
CA,10/24/12,"STS Terminal Ports of America Berth 37, Oakland, CA 94601",Worker repairing a crane trolley was crushed between the trolley's bumper and a guardrail.,Fatality,37.7729273,-122.2143323,1
OH,10/24/12,"Toys R Us, Dublin, OH 43017",Retail worker died from fall from an 8-foot ladder.,Fatality,40.0992294,-83.1140771,1
KS,10/23/12,"Center Fire Feed Yard, Ulysses, KS 67880",Worker died after falling 20 feet through roof skylight.,Fatality,37.5814095,-101.3551696,1
NY,10/23/12,"Nassau County Police Department Highway Patrol Bureau, Bellmore, NY 11710",Police officer died after being shot in the chest while pursuing a hit and run suspect.,Fatality,40.6687125,-73.5270709,1
FL,10/23/12,"Ports America Tampa LLC., Tampa, FL 33605",Employee died after being struck by large pipe bundle when the lifting strap broke.,Fatality,27.9565429,-82.4265217,1
TX,10/22/12,"American Rice Growers, Raywood, TX 77582",Worker died after falling 60 feet through a grain elevator opening.,Fatality,30.0413752,-94.6755801,1
CA,10/22/12,"Cell-crete Co, Running Springs, CA 92382",Worker lost control of flat-bed semi-truck and died after jumping or being ejected from out-of-control truck.,Fatality,34.2077859,-117.1092049,1
IN,10/22/12,"General Motors LLC, Bedford, IN 47421",Worker performing maintanence under a scissor lift died after the lift descended causing worker to be caught between base and lift.,Fatality,38.8611619,-86.4872149,1
ND,10/22/12,"K&R Roustabout Services Inc., Killdeer, ND 58640",Employee died from burns suffered while repairing tank batteries at an oil well site.,Fatality,47.3719582,-102.7540751,1
AR,10/22/12,"Mobley Contractors Inc., Star City, AR 71667",Employee killed after being crushed by a fallen crane boom.,Fatality,33.9428794,-91.8434668,1
NM,10/22/12,"New Mexico School for the Deaf, Santa Fe, NM 87505",Worker died after falling from an extension ladder while working on a roof.,Fatality,35.6769753,-105.9566882,1
KY,10/22/12,"Republic Services, Mayfield, KY 42066",Worker was run over and killed when he slipped off a garbage truck's side running board.,Fatality,36.7417235,-88.6367154,1
CA,10/18/12,"JDK Construction, Live Oak, CA 95953",Employee died after falling 14 feet from second-story balcony while working inside a new residential construction.,Fatality,39.2757232,-121.6599701,1
